Student_ID,Semester,GPA,Attendance_per_Subject,Quiz_Score,Assignment_Completion,LMS_Activity,Weekly_Study_Hour,Social_Interaction_Score,Achievement_Points,Internship_Points,Financial_Support_Score,Scholarship_Status,Risk_Label
STU_25564,5,3.35,77.81,87,92.16,85,19.2,11,15,0,32,0,1
STU_25565,4,3.55,85.07,44,81.19,73,18.4,86,15,0,60,0,0
STU_25566,7,2.75,66.9,32,81.01,75,1.8,36,15,0,39,0,1
STU_25567,4,3.12,87.05,65,80.44,62,16.2,63,50,20,71,0,0
STU_25568,5,2.87,83.05,72,70.86,34,16.8,29,0,20,88,1,0
STU_25569,5,3.66,82.7,63,90.31,33,13.4,13,0,0,99,0,0
STU_25570,1,2.72,75.3,70,90.33,25,3.5,74,0,0,72,0,0
STU_25571,7,3.29,66.76,95,90.27,90,8.9,13,30,0,61,0,0
STU_25572,1,2.94,83.45,40,97.65,78,12.1,60,0,0,56,0,0
STU_25573,3,3.26,70.64,39,92.42,81,5.8,46,0,30,99,1,0
STU_25574,7,3.17,82.26,52,89.49,56,5.9,71,0,20,35,0,1
STU_25575,6,3.84,83.98,36,98.31,11,14.3,74,0,0,51,0,0
STU_25576,3,3.26,84.65,63,88.43,10,7.1,56,0,20,85,0,0
STU_25577,3,2.78,81.84,68,69.98,18,9.8,89,0,0,43,0,0
STU_25578,2,3.63,69.45,48,94.21,26,13.9,2,0,20,95,1,1
STU_25579,4,03.01,77.08,78,87.57,71,5.9,71,0,40,55,1,0
STU_25580,2,3.74,74.66,76,87.81,65,17.4,69,15,30,68,0,0
STU_25581,6,3.3,69.65,36,89.78,86,10.2,1,0,30,86,0,1
STU_25582,5,3.69,83.43,42,74.7,68,18.3,70,15,30,59,0,0
STU_25583,1,3.28,69.43,31,97.61,53,13.5,37,0,0,65,1,1
STU_25584,6,2.69,95.91,83,71.63,56,18.7,53,0,40,59,0,0
STU_25585,5,3.57,68.82,94,70.71,68,10.4,81,15,20,56,0,0
STU_25586,6,3.4,84.4,73,83.46,31,10.2,2,0,30,62,0,0
STU_25587,5,3.82,70.04,44,84.52,30,9.7,18,50,30,30,0,1
STU_25588,7,2.54,78.3,44,85.57,59,4.2,53,15,0,85,0,0
STU_25589,1,3.86,96.05,75,93.99,13,18.8,88,0,0,83,0,0
STU_25590,5,2.62,70.66,78,76.12,78,7.2,60,0,0,45,1,0
STU_25591,3,2.94,60.98,48,97.71,89,16.2,86,0,0,45,0,1
STU_25592,6,3.54,82.56,87,87.81,12,5.9,93,0,40,99,0,0
STU_25593,1,03.05,46.08,70,72.34,61,16.4,39,0,0,51,1,0
STU_25594,5,3.79,88.7,73,75.19,51,15.1,19,0,0,33,0,1
STU_25595,3,3.19,94.44,97,79.66,26,7.8,74,0,0,39,0,1
STU_25596,3,3.13,95.03,51,76.0,52,10.6,20,0,0,65,1,0
STU_25597,7,3.68,59.87,55,80.89,18,10.2,14,15,0,86,0,1
STU_25598,4,3.74,88.4,68,88.9,88,5.8,55,0,0,69,1,0
STU_25599,3,3.26,91.72,48,97.06,24,2.5,65,15,30,35,0,1
STU_25600,2,3.55,94.46,93,92.24,38,13.5,99,15,0,30,1,0
STU_25601,1,3.41,93.92,90,82.22,29,13.2,76,0,30,60,0,0
STU_25602,1,3.0,81.89,35,91.61,20,6.1,96,0,0,53,0,0
STU_25603,8,3.45,89.59,57,93.6,24,7.9,85,50,0,50,0,0
STU_25604,1,3.42,82.37,91,65.64,29,3.5,98,15,0,84,1,0
STU_25605,5,3.74,93.21,82,95.24,50,17.2,45,0,0,31,0,1
STU_25606,6,3.52,93.51,99,85.44,84,2.8,65,0,40,94,0,0
STU_25607,5,3.17,92.92,99,98.27,63,10.6,23,0,0,65,1,0
STU_25608,2,2.53,86.41,72,92.54,36,10.0,54,0,0,77,0,0
STU_25609,8,2.91,84.95,100,87.6,52,2.1,58,0,20,91,1,0
STU_25610,6,3.0,73.72,73,79.16,65,9.7,96,0,0,92,0,0
STU_25611,7,3.52,69.92,79,82.33,53,15.5,83,30,20,69,0,0
STU_25612,3,3.56,70.41,50,76.45,51,12.5,57,0,20,86,1,0
STU_25613,8,3.13,94.87,39,88.95,85,7.0,7,0,0,39,0,1
STU_25614,5,3.18,84.08,42,69.9,18,4.7,29,30,30,71,1,0
STU_25615,6,3.39,53.83,31,88.7,73,11.5,16,15,0,92,0,1
STU_25616,3,3.72,83.25,97,72.87,23,16.0,64,0,40,70,0,0
STU_25617,6,3.7,55.53,77,82.7,61,15.2,65,15,20,80,0,0
STU_25618,3,2.89,80.88,72,96.89,44,11.2,52,0,0,37,0,1
STU_25619,6,3.95,82.01,60,87.06,93,5.6,58,0,20,90,0,0
STU_25620,5,3.16,68.89,63,80.11,19,11.4,69,15,0,31,0,1
STU_25621,8,3.6,77.76,57,95.66,51,19.9,18,0,40,50,0,0
STU_25622,5,3.57,84.43,36,93.04,41,14.4,12,50,0,60,1,0
STU_25623,2,2.93,82.61,46,87.15,82,6.0,76,50,0,36,0,1
STU_25624,7,3.52,64.62,59,70.27,76,16.1,36,0,40,74,0,0
STU_25625,7,03.03,57.86,70,82.66,78,19.5,73,50,0,71,1,0
STU_25626,4,2.77,83.66,30,65.67,46,7.2,13,0,0,48,0,0
STU_25627,1,3.44,83.22,43,96.64,51,1.5,52,0,20,97,0,0
STU_25628,5,3.63,92.95,43,94.27,92,14.6,22,50,0,41,0,0
STU_25629,5,03.01,72.28,81,93.99,19,18.5,66,0,0,41,0,0
STU_25630,3,3.47,80.23,52,94.68,58,5.1,95,0,0,60,1,0
STU_25631,4,03.06,47.66,59,87.41,43,2.3,42,50,0,71,0,0
STU_25632,7,3.38,84.87,90,92.61,16,9.3,83,15,30,40,1,0
STU_25633,5,3.92,84.29,36,67.11,68,16.9,11,30,40,63,0,0
STU_25634,6,3.48,91.58,96,86.03,47,16.0,75,0,0,79,0,0
STU_25635,7,3.48,83.21,44,87.14,23,9.8,65,0,0,85,0,0
STU_25636,4,3.19,75.29,73,71.32,56,1.4,38,0,40,49,0,0
STU_25637,1,3.75,68.86,34,66.62,45,8.1,1,0,0,40,0,1
STU_25638,6,3.73,66.0,41,97.77,81,13.7,49,0,30,78,1,1
STU_25639,3,3.74,93.04,38,82.91,69,7.8,69,0,0,84,1,0
STU_25640,2,3.75,76.65,94,71.1,73,13.5,96,15,0,85,0,0
STU_25641,6,3.38,97.46,70,96.62,19,18.1,34,0,30,63,1,0
STU_25642,8,3.7,63.56,56,89.62,93,13.2,21,50,0,95,1,0
STU_25643,7,3.48,73.66,65,74.08,81,6.6,65,30,0,35,0,1
STU_25644,8,3.5,90.1,97,95.83,19,16.0,93,50,30,93,0,0
STU_25645,1,3.43,85.45,65,82.86,37,11.0,86,15,0,94,1,0
STU_25646,6,2.96,73.79,61,80.92,32,7.3,69,0,0,93,0,0
STU_25647,4,2.78,92.34,50,87.5,68,8.5,86,0,0,38,0,1
STU_25648,4,3.45,85.93,83,88.91,99,8.2,2,15,20,86,0,0
STU_25649,1,3.66,51.26,60,97.61,53,4.3,60,30,20,45,1,0
STU_25650,7,3.75,60.93,56,84.72,43,3.5,36,0,0,35,0,1
STU_25651,4,3.71,86.33,96,95.61,51,9.6,43,0,20,66,0,0
STU_25652,6,3.5,89.5,48,92.86,34,9.2,75,30,0,77,0,0
STU_25653,2,2.58,97.67,72,79.68,74,13.5,56,0,0,40,0,0
STU_25654,6,03.09,74.33,84,99.75,78,2.3,57,0,0,43,0,0
STU_25655,2,3.37,88.61,92,91.97,54,9.1,14,0,0,32,0,1
STU_25656,4,3.9,95.2,32,94.12,87,7.4,25,0,20,50,1,0
STU_25657,6,2.55,86.08,46,61.63,80,4.0,45,15,20,52,0,0
STU_25658,4,3.59,75.46,91,95.64,20,6.8,98,15,0,41,0,0
STU_25659,7,2.48,87.0,47,88.72,47,5.0,24,0,0,89,0,1
STU_25660,2,3.65,73.26,76,92.72,20,2.1,82,15,20,78,0,0
STU_25661,7,2.87,92.64,56,83.95,15,13.1,31,15,0,77,1,0
STU_25662,4,3.6,86.86,69,82.12,10,12.5,98,30,0,32,0,1
STU_25663,5,3.42,65.16,91,69.9,59,12.5,29,30,0,77,1,0
STU_25664,3,3.41,74.37,98,92.54,15,2.5,84,0,40,71,1,0
STU_25665,6,2.86,66.24,66,65.16,88,5.8,64,30,20,97,1,0
STU_25666,5,3.38,86.56,95,86.17,61,12.5,93,15,0,44,1,0
STU_25667,7,3.35,89.68,87,90.84,94,14.1,52,30,0,33,1,0
STU_25668,8,3.21,79.93,78,81.6,68,9.2,100,0,0,60,0,0
STU_25669,4,2.95,80.31,60,89.09,32,7.8,97,0,0,38,1,0
STU_25670,4,3.6,88.7,34,97.44,27,17.4,94,0,20,67,1,0
STU_25671,3,3.75,81.82,87,81.23,99,15.1,4,50,0,90,1,0
STU_25672,4,3.42,76.42,86,92.62,52,16.4,64,0,20,61,1,0
STU_25673,3,2.86,62.74,82,76.82,100,1.3,77,30,0,69,0,0
STU_25674,6,3.48,63.83,35,83.03,88,19.2,77,15,0,36,0,1
STU_25675,2,3.37,78.85,54,88.0,11,14.2,79,50,0,38,0,1
STU_25676,3,3.1,84.18,59,88.18,92,9.4,4,15,0,56,0,0
STU_25677,3,2.67,81.3,48,90.5,43,2.9,45,15,0,74,1,0
STU_25678,5,3.32,93.22,41,83.95,74,15.6,96,0,20,60,1,0
STU_25679,4,3.15,72.18,94,91.82,67,17.2,53,0,0,94,0,0
STU_25680,6,3.72,65.38,54,94.27,43,1.8,5,30,20,94,0,1
STU_25681,2,3.38,86.51,100,78.2,44,2.6,87,15,0,77,0,0
STU_25682,1,2.97,84.39,70,84.4,11,11.9,82,0,0,38,0,1
STU_25683,7,3.18,82.06,64,94.45,87,3.4,75,0,0,60,0,0
STU_25684,3,3.39,95.98,69,99.31,10,8.3,72,0,0,55,0,0
STU_25685,1,3.65,60.4,40,68.94,16,1.2,31,0,0,30,0,1
STU_25686,4,3.54,63.86,72,96.82,77,4.8,84,0,30,35,0,1
STU_25687,7,3.53,71.69,42,93.03,87,6.9,99,0,0,45,1,0
STU_25688,3,3.51,79.49,68,98.42,52,17.0,7,0,30,55,1,0
STU_25689,8,03.01,85.31,62,90.95,93,4.3,97,0,0,44,1,0
STU_25690,8,3.15,56.59,54,79.3,86,7.8,2,0,0,80,0,1
STU_25691,1,3.56,89.33,96,97.7,41,6.1,79,15,0,93,0,0
STU_25692,5,3.64,84.28,64,87.14,70,8.8,66,15,0,68,1,0
STU_25693,1,3.38,58.84,30,63.83,90,15.9,8,30,30,67,1,1
STU_25694,7,03.06,75.2,90,88.45,15,18.6,54,30,0,41,0,0
STU_25695,5,3.23,95.7,88,87.01,12,10.6,19,15,40,51,0,0
STU_25696,7,3.36,78.35,80,95.92,27,9.7,60,0,0,63,0,0
STU_25697,2,2.94,81.01,71,79.25,81,18.2,22,0,20,56,0,0
STU_25698,4,3.71,87.14,45,93.38,97,4.6,81,0,30,46,0,0
STU_25699,8,3.55,78.95,76,87.72,89,9.8,72,0,0,87,1,0
STU_25700,6,3.4,84.9,100,72.19,14,15.7,65,15,0,40,1,0
STU_25701,1,3.41,80.2,39,75.36,31,1.9,91,0,20,43,1,0
STU_25702,3,3.64,96.23,72,73.73,49,14.8,66,15,0,83,1,0
STU_25703,7,3.49,53.74,63,87.42,30,4.6,71,15,0,95,0,0
STU_25704,7,3.78,82.67,96,84.7,74,11.0,24,0,0,60,0,0
STU_25705,4,2.27,93.11,85,91.4,21,1.2,19,0,0,80,0,1
STU_25706,1,3.11,96.8,83,77.12,23,8.0,10,0,0,56,0,0
STU_25707,3,3.95,77.27,44,96.3,47,13.6,75,0,0,34,1,0
STU_25708,3,3.16,95.73,88,95.54,62,8.8,26,30,0,89,0,0
STU_25709,7,3.35,91.94,64,98.71,60,9.9,19,15,0,100,0,0
STU_25710,6,3.52,91.56,74,97.2,98,5.7,22,0,30,54,0,0
STU_25711,7,2.96,59.62,39,97.97,45,13.4,75,0,30,35,0,1
STU_25712,6,3.37,90.68,47,68.47,35,10.6,88,0,20,77,0,0
STU_25713,7,3.72,93.01,78,63.07,87,10.6,4,0,30,50,0,0
STU_25714,7,3.18,68.91,82,73.89,28,15.3,65,15,0,68,0,0
STU_25715,3,3.6,83.63,66,82.82,85,18.3,98,0,0,63,0,0
STU_25716,6,3.88,92.68,70,93.33,88,14.6,0,15,0,94,0,0
STU_25717,3,3.44,81.48,59,86.15,24,4.4,72,0,0,30,0,1
STU_25718,1,03.08,67.28,76,88.26,95,6.1,89,0,40,88,1,0
STU_25719,7,3.33,81.95,72,82.27,38,14.7,62,0,20,63,0,0
STU_25720,2,3.2,75.4,46,64.51,17,9.2,24,0,0,67,1,0
STU_25721,6,3.42,78.96,56,96.78,94,14.5,63,50,0,93,0,0
STU_25722,5,3.0,99.49,47,95.29,58,13.3,91,0,0,43,0,0
STU_25723,8,3.6,69.49,63,82.56,66,14.9,34,15,0,58,0,0
STU_25724,5,3.57,99.31,44,63.72,20,5.7,10,0,30,53,0,0
STU_25725,5,2.96,78.27,39,84.27,80,4.2,15,0,0,48,0,0
STU_25726,2,3.75,87.45,76,88.95,11,2.3,35,50,0,93,0,0
STU_25727,3,3.68,95.63,39,82.33,32,18.2,66,30,0,71,0,0
STU_25728,3,3.32,97.34,90,67.59,90,7.3,64,0,0,97,0,0
STU_25729,8,3.66,62.71,47,98.82,74,3.9,84,0,20,89,1,1
STU_25730,8,3.64,64.81,40,96.45,34,7.2,11,0,0,45,0,1
STU_25731,4,03.09,94.85,78,85.12,31,7.2,8,0,40,41,1,0
STU_25732,8,2.67,91.89,35,84.94,16,19.5,80,0,0,49,0,0
STU_25733,5,2.83,74.21,45,67.66,91,11.8,11,15,0,71,0,0
STU_25734,5,2.65,87.54,38,75.61,59,5.3,72,0,0,55,0,0
STU_25735,3,2.4,92.81,41,90.15,86,4.0,99,0,30,92,1,1
STU_25736,5,2.83,75.27,95,85.28,16,13.3,60,0,30,90,0,0
STU_25737,3,3.55,75.58,99,92.51,78,14.0,71,30,20,33,0,1
STU_25738,7,3.41,69.33,73,85.89,58,20.0,60,15,30,66,1,0
STU_25739,7,3.36,53.56,55,84.66,71,12.9,14,15,20,35,0,1
STU_25740,3,3.24,90.87,93,98.41,23,17.7,18,15,0,44,1,0
STU_25741,6,3.15,77.83,40,80.4,67,14.1,14,0,20,45,0,0
STU_25742,3,3.31,93.34,73,99.07,31,4.3,59,0,30,72,1,0
STU_25743,1,03.08,94.26,62,94.34,11,14.6,74,0,40,67,0,0
STU_25744,1,3.17,78.22,82,98.28,90,14.6,17,15,20,69,1,0
STU_25745,1,3.32,65.81,46,92.35,26,16.6,26,15,0,74,0,1
STU_25746,1,3.22,69.54,46,74.78,99,12.8,91,0,0,50,1,1
STU_25747,2,3.94,57.59,41,84.25,12,10.2,71,0,0,64,0,1
STU_25748,4,3.12,70.77,46,87.5,19,15.1,79,0,20,72,0,0
STU_25749,4,3.88,62.13,42,90.47,65,9.2,92,0,0,50,0,1
STU_25750,3,3.21,81.9,41,84.68,95,3.3,76,15,0,100,0,0
STU_25751,7,03.04,90.03,84,90.05,48,16.8,93,15,0,66,0,0
STU_25752,5,3.48,78.29,46,87.59,50,2.4,27,0,30,79,0,0
STU_25753,1,3.65,78.04,54,95.31,48,3.2,1,30,0,31,1,0
STU_25754,4,3.56,71.89,53,87.69,99,11.3,50,50,40,56,0,0
STU_25755,4,4.0,74.89,73,77.58,70,5.1,37,30,20,64,0,0
STU_25756,1,03.08,95.87,91,73.43,84,9.4,6,15,0,45,0,0
STU_25757,7,2.97,99.56,34,90.54,65,18.6,25,0,20,46,1,0
STU_25758,2,3.41,53.72,76,89.67,89,9.8,81,0,20,34,0,1
STU_25759,2,3.52,95.31,37,96.76,83,2.6,41,15,0,81,0,0
STU_25760,8,3.85,96.61,82,86.6,81,3.3,73,0,20,82,1,0
STU_25761,4,2.5,56.45,93,82.98,38,7.2,92,0,0,90,0,0
STU_25762,8,03.05,89.09,32,82.08,30,19.7,69,0,0,58,1,0
STU_25763,2,2.67,85.36,93,71.41,21,15.1,39,0,0,90,0,0
STU_25764,6,3.24,78.53,62,62.57,16,8.6,74,15,0,77,1,0
STU_25765,1,3.13,86.93,60,92.75,19,8.7,30,50,0,31,1,0
STU_25766,7,2.69,69.5,71,81.31,76,5.9,95,50,30,100,1,0
STU_25767,4,3.27,79.34,68,69.42,90,5.9,4,15,30,91,0,0
STU_25768,1,2.9,66.64,88,77.65,31,8.1,26,50,30,72,0,0
STU_25769,2,3.28,93.22,77,79.08,12,7.3,62,50,0,33,0,1
STU_25770,1,3.55,83.88,40,75.73,55,10.9,59,30,20,59,1,0
STU_25771,2,3.25,75.27,97,97.87,39,2.4,26,15,20,60,1,0
STU_25772,7,3.5,77.96,65,95.29,64,6.1,64,50,0,34,0,1
STU_25773,2,2.97,97.44,98,78.73,26,6.6,61,0,0,89,1,0
STU_25774,1,2.79,93.49,74,94.07,16,13.1,79,30,30,70,0,0
STU_25775,7,2.92,89.89,43,81.91,90,17.1,73,50,0,52,0,0
STU_25776,2,3.66,88.62,64,91.18,93,18.5,33,0,0,74,0,0
STU_25777,8,2.87,83.22,91,94.82,76,2.2,63,30,0,71,0,0
STU_25778,6,2.61,55.95,66,97.08,27,19.0,100,30,0,53,0,0
STU_25779,3,2.96,93.14,33,92.88,88,15.0,56,15,20,73,0,0
STU_25780,1,3.7,78.07,58,84.69,75,13.8,32,50,40,99,0,0
STU_25781,3,2.92,63.55,76,86.06,14,4.7,4,30,0,50,0,0
STU_25782,1,3.12,60.22,89,76.58,51,15.9,87,0,0,40,0,0
STU_25783,2,2.77,77.38,66,64.3,19,9.0,99,0,30,41,0,0
STU_25784,2,2.94,50.33,32,83.07,29,7.9,1,0,0,76,1,1
STU_25785,7,3.62,62.58,38,83.83,10,6.8,99,0,40,97,0,0
STU_25786,4,3.38,76.52,85,97.07,45,11.6,57,0,20,57,0,0
STU_25787,6,03.06,80.04,39,80.99,85,6.5,62,15,30,94,0,0
STU_25788,8,3.23,77.65,71,86.41,86,19.2,80,0,0,34,0,1
STU_25789,4,03.03,64.61,69,78.47,94,17.6,96,15,20,62,0,0
STU_25790,3,3.5,79.62,94,69.37,77,9.6,19,30,30,30,0,1
STU_25791,2,3.16,90.65,90,98.29,100,7.4,57,15,0,36,0,1
STU_25792,4,2.82,83.76,84,88.38,90,13.4,6,30,20,57,1,0
STU_25793,2,3.46,70.47,84,85.52,60,4.7,24,50,0,72,1,0
STU_25794,1,3.54,64.31,49,92.86,49,18.5,8,50,0,85,1,0
STU_25795,4,2.71,88.61,91,92.84,66,9.5,53,0,30,91,0,0
STU_25796,3,3.6,93.03,30,88.79,55,15.3,46,15,20,51,0,0
STU_25797,7,2.88,80.33,45,92.01,99,11.9,43,0,40,96,0,0
STU_25798,4,3.55,63.39,67,66.6,92,1.4,83,0,0,85,0,0
STU_25799,2,3.48,80.8,87,82.16,40,6.5,61,0,40,92,1,0
STU_25800,5,2.34,79.04,48,90.2,70,7.1,29,15,30,94,0,1
STU_25801,5,3.63,87.93,42,95.86,59,16.4,22,30,20,78,0,0
STU_25802,7,3.27,64.76,64,77.52,29,12.8,60,0,0,86,1,0
STU_25803,7,3.62,93.35,62,91.27,62,1.8,30,30,0,54,0,0
STU_25804,6,3.8,98.62,92,92.94,56,12.8,15,15,40,66,0,0
STU_25805,7,2.61,88.11,39,79.53,25,9.8,94,0,20,47,0,0
STU_25806,2,2.83,85.96,78,88.46,41,4.7,65,15,0,35,1,0
STU_25807,8,2.69,97.72,68,82.72,76,9.5,61,50,20,60,0,0
STU_25808,1,3.66,76.03,76,95.67,69,17.3,70,30,40,36,0,1
STU_25809,4,2.81,94.41,40,96.7,85,4.6,53,0,0,54,0,0
STU_25810,7,3.27,85.86,69,94.11,88,4.6,88,30,0,91,1,0
STU_25811,5,3.77,84.82,65,83.6,78,8.6,52,30,40,42,0,0
STU_25812,1,3.39,81.84,42,60.84,52,8.8,85,50,0,95,1,0
STU_25813,8,3.46,94.41,44,79.96,70,7.3,82,0,20,45,0,0
STU_25814,2,2.83,79.5,57,89.58,53,10.4,72,30,20,51,1,0
STU_25815,1,3.24,93.46,62,82.4,17,6.8,32,0,0,71,0,0
STU_25816,2,2.98,98.48,98,97.66,24,18.6,51,50,0,82,1,0
STU_25817,8,3.69,82.49,95,80.81,73,1.9,39,0,40,38,1,0
STU_25818,8,2.63,61.2,81,78.64,93,17.5,18,15,0,98,0,0
STU_25819,6,3.6,80.58,88,95.49,61,15.3,77,50,0,46,1,0
STU_25820,4,3.51,89.22,55,95.33,15,15.6,6,15,20,67,0,0
STU_25821,1,3.24,80.95,40,84.87,57,2.7,83,0,0,54,1,0
STU_25822,8,3.38,74.47,94,91.45,93,8.7,54,50,30,62,1,0
STU_25823,4,3.3,52.08,39,79.03,93,3.3,53,0,0,99,0,1
STU_25824,1,2.92,82.87,95,79.35,51,18.7,58,30,0,53,0,0
STU_25825,2,2.79,62.89,80,94.96,65,9.1,58,0,0,51,0,0
STU_25826,8,3.15,88.8,94,84.05,84,2.0,25,0,0,98,0,0
STU_25827,2,3.83,92.28,36,80.85,37,4.7,43,15,0,80,0,0
STU_25828,1,3.13,70.79,37,94.12,85,7.0,64,15,0,100,0,0
STU_25829,6,3.84,79.6,41,99.59,41,12.1,91,0,40,38,1,0
STU_25830,2,3.61,93.84,79,97.32,54,4.7,58,15,20,88,0,0
STU_25831,3,3.13,88.27,33,91.27,50,10.9,77,0,0,51,0,0
STU_25832,3,3.36,97.2,61,85.84,12,1.5,49,15,0,81,0,0
STU_25833,4,3.68,90.83,90,89.56,75,19.6,98,50,40,70,0,0
STU_25834,7,2.86,93.57,75,86.42,54,19.9,21,0,0,61,0,0
STU_25835,3,3.64,89.8,49,84.28,85,14.1,20,0,0,47,0,0
STU_25836,3,3.3,68.88,77,97.69,100,12.0,88,0,0,61,1,0
STU_25837,6,03.05,97.42,41,72.34,91,5.6,4,15,0,80,1,0
STU_25838,6,3.86,74.51,68,87.04,72,16.9,69,0,30,77,0,0
STU_25839,7,2.98,63.48,74,90.45,39,3.4,4,15,0,82,0,0
STU_25840,5,3.6,86.48,38,90.62,59,1.5,87,15,0,96,0,0
STU_25841,7,3.34,93.97,35,99.02,35,16.3,20,0,0,91,0,0
STU_25842,5,3.56,91.69,96,96.41,96,14.3,66,0,30,53,1,0
STU_25843,6,3.57,83.28,30,96.06,24,5.9,83,15,0,59,0,0
STU_25844,5,3.19,87.84,74,97.92,11,14.9,4,0,0,99,1,0
STU_25845,6,3.11,70.52,39,91.76,37,17.4,30,0,0,76,0,0
STU_25846,5,3.55,88.88,48,98.25,80,17.7,88,0,20,48,1,0
STU_25847,2,3.16,58.16,49,96.19,37,11.3,45,15,30,88,0,1
STU_25848,6,3.31,60.9,71,65.14,48,12.0,85,0,0,34,0,1
STU_25849,7,2.9,88.7,97,70.5,53,12.1,8,0,20,99,1,0
STU_25850,4,2.47,63.03,34,91.84,64,13.5,6,0,20,60,0,1
STU_25851,4,3.6,61.91,60,81.26,41,13.8,92,0,20,49,1,0
STU_25852,6,3.78,79.46,56,86.39,43,5.1,4,0,0,32,0,1
STU_25853,3,3.13,87.84,63,76.07,37,5.9,74,15,30,88,0,0
STU_25854,8,3.35,82.66,68,75.01,31,7.6,68,15,40,92,0,0
STU_25855,4,3.36,74.34,86,96.5,64,17.8,41,15,0,47,1,0
STU_25856,7,03.03,85.16,39,98.22,82,12.8,25,0,0,77,0,0
STU_25857,3,3.69,92.14,87,86.84,66,14.9,47,15,20,48,0,0
STU_25858,4,3.28,57.23,63,86.37,86,2.5,85,0,40,48,0,0
STU_25859,8,3.18,81.19,73,76.06,24,5.5,24,0,0,99,0,0
STU_25860,1,3.81,79.18,94,87.08,25,15.5,91,15,20,48,0,0
STU_25861,1,3.22,96.53,73,77.15,70,11.0,8,30,30,87,0,0
STU_25862,6,2.87,81.42,61,93.12,90,4.5,43,15,0,62,0,0
STU_25863,8,3.38,85.13,68,90.4,85,11.2,7,30,20,91,1,0
STU_25864,7,3.5,80.89,66,86.89,41,12.0,79,0,0,82,1,0
STU_25865,7,3.3,92.49,57,74.05,28,13.3,89,30,40,81,0,0
STU_25866,4,2.66,85.29,100,87.76,87,1.1,81,15,0,45,1,0
STU_25867,2,3.45,75.6,81,92.78,39,19.8,23,30,20,39,0,1
STU_25868,3,3.48,99.47,93,96.96,93,1.6,24,15,0,89,1,0
STU_25869,8,03.04,71.97,86,75.15,39,4.7,70,15,0,95,0,0
STU_25870,4,2.67,95.65,86,76.7,12,1.3,34,0,30,48,0,0
STU_25871,6,3.31,81.29,44,70.86,54,9.5,54,0,0,38,1,0
STU_25872,8,3.56,90.62,81,87.03,86,5.0,26,0,20,84,1,0
STU_25873,3,2.78,85.29,85,77.84,30,2.4,16,15,0,82,0,0
STU_25874,5,3.38,62.54,83,95.74,56,16.2,75,0,0,79,1,0
STU_25875,6,3.42,90.92,98,86.92,36,15.5,55,15,40,74,0,0
STU_25876,4,3.7,70.08,33,84.6,81,1.9,25,0,0,60,1,0
STU_25877,2,3.6,93.65,77,98.92,47,7.4,22,0,0,45,0,0
STU_25878,8,3.38,97.8,31,67.07,88,12.6,85,15,0,76,1,0
STU_25879,5,3.48,79.07,75,81.27,17,19.8,95,0,0,67,0,0
STU_25880,6,3.95,74.21,79,82.63,38,8.7,43,0,0,63,1,0
STU_25881,4,3.52,99.28,59,93.94,31,4.3,71,0,30,61,0,0
STU_25882,1,3.68,89.99,47,82.11,91,6.7,28,0,0,67,1,0
STU_25883,7,3.26,84.03,80,85.92,80,13.5,8,0,40,54,0,0
STU_25884,4,03.08,86.52,36,92.23,54,2.7,66,15,30,46,0,0
STU_25885,1,2.87,65.55,31,95.72,68,19.4,82,0,0,45,0,1
STU_25886,1,3.6,95.89,95,97.25,65,9.3,55,30,0,99,0,0
STU_25887,6,3.29,78.48,53,92.96,28,15.1,18,15,0,46,1,0
STU_25888,4,3.46,56.61,46,92.07,75,1.8,27,50,30,55,0,0
STU_25889,7,2.81,80.17,33,95.05,38,13.6,67,0,0,72,1,0
STU_25890,4,3.28,88.99,89,72.83,41,11.1,73,15,0,58,1,0
STU_25891,1,2.7,96.19,42,80.88,49,5.0,71,50,30,46,0,0
STU_25892,3,3.42,94.3,51,93.72,54,4.4,24,0,0,46,0,0
STU_25893,5,3.31,61.93,68,95.65,74,7.5,94,0,0,89,0,0
STU_25894,2,3.26,88.75,30,89.56,47,7.7,54,0,20,67,0,0
STU_25895,4,3.39,63.16,97,85.78,40,16.4,3,0,20,88,0,0
STU_25896,5,3.34,85.61,86,75.83,58,9.8,34,15,0,64,0,0
STU_25897,5,3.25,92.68,58,83.76,36,8.5,7,50,0,59,0,0
STU_25898,8,3.37,89.18,92,75.9,50,19.8,27,50,40,42,1,0
STU_25899,3,03.06,97.48,73,73.23,73,9.0,97,0,20,37,0,1
STU_25900,5,3.7,78.22,67,67.8,56,10.6,75,0,0,76,0,0
STU_25901,4,3.87,88.09,73,58.54,85,14.6,70,0,0,91,0,0
STU_25902,6,3.33,88.13,80,87.58,22,8.6,59,0,30,32,0,1
STU_25903,6,3.47,52.43,54,87.84,57,15.9,17,0,0,45,0,1
STU_25904,8,3.0,79.44,86,62.06,10,19.4,33,15,20,41,0,0
STU_25905,5,03.02,57.97,63,93.89,81,14.9,72,15,0,48,0,0
STU_25906,4,2.79,79.1,88,91.9,92,19.4,60,0,20,81,1,0
STU_25907,4,3.38,78.04,87,80.11,89,1.5,42,15,0,49,0,0
STU_25908,1,3.57,71.85,39,94.32,98,1.5,46,0,0,33,0,1
STU_25909,3,3.28,69.58,50,84.85,84,17.7,73,0,30,32,0,1
STU_25910,7,3.25,70.04,66,96.62,91,18.3,5,15,0,80,0,0
